idMao,jogadorMao,cartaAltaRobo,cartaMediaRobo,cartaBaixaRobo,cartaAltaHumano,cartaMediaHumano,cartaBaixaHumano,primeiraCartaRobo,primeiraCartaHumano,segundaCartaRobo,segundaCartaHumano,terceiraCartaRobo,terceiraCartaHumano,ganhadorPrimeiraRodada,ganhadorSegundaRodada,ganhadorTerceiraRodada,quemPediuEnvido,quemPediuFaltaEnvido,quemPediuRealEnvido,pontosEnvidoRobo,pontosEnvidoHumano,quemNegouEnvido,quemGanhouEnvido,tentosEnvido,quemFlor,quemContraFlor,quemContraFlorResto,quemNegouFlor,pontosFlorRobo,pontosFlorHumano,quemGanhouFlor,tentosFlor,quemEscondeuPontosEnvido,quemEscondeuPontosFlor,quemTruco,quandoTruco,quemRetruco,quandoRetruco,quemValeQuatro,quandoValeQuatro,quemNegouTruco,quemGanhouTruco,tentosTruco,tentosAnterioresRobo,tentosAnterioresHumano,tentosPosterioresRobo,tentosPosterioresHumano,quemBaralho,quandoBaralho,quemContraFlorFalta,quemEnvidoEnvido,quemFlorFlor,quandoCartaVirada,naipeCartaAltaRobo,naipeCartaMediaRobo,naipeCartaBaixaRobo,naipeCartaAltaHumano,naipeCartaMediaHumano,naipeCartaBaixaHumano,naipePrimeiraCartaRobo,naipePrimeiraCartaHumano,naipeSegundaCartaRobo,naipeSegundaCartaHumano,naipeTerceiraCartaRobo,naipeTerceiraCartaHumano,quantidadeChamadasHumano,quantidadeChamadasRobo,qualidadeMaoRobo,qualidadeMaoHumano,quantidadeChamadasEnvidoRobo,quantidadeChamadasEnvidoHumano,saldoTruco,saldoEnvido,saldoFlor
24347,2,7,3,3,0,0,0,3,16,10,10,10,10,2,2,2,2,0,0,26,25,0,1,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,2,2,7,7,9,9,1,2,0,0,0,0,4,4,1,0,0,0,1,4,0,4,0,0,0,0,0,0,0,0,2,2,0
24349,2,6,4,3,0,0,0,6,8,4,16,15,15,2,2,2,2,0,0,7,22,1,2,1,0,0,0,0,0,0,0,0,0,0,2,1,1,2,2,2,0,2,4,11,9,11,14,0,0,0,0,0,0,1,4,3,0,0,0,1,1,4,1,0,0,0,0,0,0,0,0,4,1,0
24350,1,3,2,1,0,0,0,1,7,2,8,15,15,2,2,2,0,0,0,29,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,11,14,11,15,0,0,0,0,0,0,3,1,1,0,0,0,1,2,1,3,0,0,0,0,0,0,0,0,1,0,0
24358,2,16,7,6,0,0,0,15,0,15,0,15,0,2,2,2,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,2,1,7,1,7,2,0,0,0,0,0,0,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
24360,2,7,7,6,0,0,0,15,0,15,0,15,0,2,2,2,0,0,0,20,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,2,1,7,3,7,4,0,0,0,0,0,0,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
24366,2,3,2,2,0,0,0,3,7,2,8,15,15,2,2,2,0,0,1,31,21,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,12,14,13,15,0,0,0,0,0,0,1,1,2,0,0,0,1,4,2,1,0,0,0,0,0,0,0,0,1,1,0
24368,2,6,4,3,0,0,0,6,7,4,12,15,15,2,2,2,0,0,1,27,21,2,1,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,2,3,14,17,15,20,0,0,0,0,0,0,3,3,2,0,0,0,3,4,3,4,0,0,0,0,0,0,0,0,3,1,0
24371,2,24,16,3,0,0,0,3,8,15,15,15,15,2,2,2,2,0,0,6,27,1,2,1,0,0,0,0,0,0,0,0,0,0,1,2,2,3,0,0,1,2,2,4,1,4,4,0,0,0,0,0,0,3,2,4,0,0,0,4,1,2,2,3,0,0,0,0,0,0,0,2,1,0
24377,2,6,2,2,0,0,0,15,0,15,0,15,0,2,2,2,0,0,0,25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,2,1,8,13,8,14,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
24385,2,3,3,1,0,0,0,3,4,1,2,15,15,2,2,2,1,0,0,30,7,2,1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,2,2,21,19,22,21,0,0,0,0,0,0,3,4,4,0,0,0,4,3,4,4,0,0,0,0,0,0,0,0,2,1,0
3197,1,7,2,1,0,0,0,15,0,15,15,15,15,2,2,2,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,1,2,2,0,0,0,2,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
3198,2,16,7,1,0,0,0,1,24,15,15,15,15,2,2,2,1,0,0,22,4,2,1,1,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,1,2,2,0,2,1,4,0,0,0,0,0,0,2,2,4,0,0,0,4,4,0,2,0,0,0,0,0,0,0,0,2,1,0
3200,2,16,7,3,0,0,0,15,0,15,0,15,0,2,2,2,2,0,0,6,24,1,2,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,2,1,3,7,3,9,0,0,0,0,0,0,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
3210,2,24,7,4,0,0,0,15,0,15,0,15,0,2,2,2,0,0,0,23,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,2,1,1,1,1,2,0,0,0,0,0,0,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3211,1,3,2,1,0,0,0,3,6,15,15,15,15,2,2,2,2,0,0,6,20,1,2,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,2,1,1,2,1,4,0,0,0,0,0,0,3,4,2,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0
3212,2,8,7,4,0,0,0,15,0,15,0,15,0,2,2,2,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,2,1,1,4,1,5,0,0,0,0,0,0,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3214,2,4,3,3,0,0,0,3,16,4,8,15,15,2,2,2,2,0,0,7,22,1,2,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,2,2,1,9,1,12,0,0,0,0,0,0,4,3,1,0,0,0,1,1,4,1,0,0,0,0,0,0,0,0,2,1,0
3215,1,7,6,6,0,0,0,6,16,7,24,15,15,2,2,2,1,0,2,20,25,1,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,2,2,1,12,1,16,0,0,0,0,0,0,2,1,2,0,0,0,2,4,2,4,0,0,0,0,0,0,0,0,2,2,0
3216,2,52,7,1,0,0,0,15,0,15,0,15,0,2,2,2,0,2,0,24,25,1,2,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,2,1,1,16,1,18,0,0,0,0,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
3218,2,6,3,2,0,0,0,2,24,10,10,10,10,2,2,2,2,1,0,31,25,2,1,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,2,2,2,20,4,22,1,2,0,0,0,0,1,3,3,0,0,0,3,4,0,4,0,0,0,0,0,0,0,0,2,2,0
3231,2,7,6,1,0,0,0,15,0,15,0,15,0,2,2,2,0,2,0,4,30,1,2,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,2,1,23,21,23,23,0,0,0,0,0,0,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
3232,1,16,8,1,0,0,0,16,24,10,10,10,10,2,2,2,1,0,0,26,7,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,2,3,23,23,24,26,1,2,0,0,0,0,3,2,3,0,0,0,3,3,0,4,0,0,0,0,0,0,0,0,3,1,0
3238,2,8,8,4,0,0,0,4,16,15,15,15,15,2,2,2,1,0,0,27,6,2,1,1,0,0,0,0,0,0,0,0,0,0,1,3,2,3,2,3,1,2,3,7,6,8,9,0,0,0,0,0,0,3,4,3,0,0,0,3,2,4,1,4,0,0,0,0,0,0,0,3,1,0
3241,1,7,7,2,0,0,0,7,16,15,15,15,15,2,2,2,1,0,0,25,25,0,1,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,2,1,13,13,15,14,0,0,0,0,0,0,3,1,3,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,2,0
3242,2,6,3,1,0,0,0,1,24,10,10,10,10,2,2,2,0,0,0,24,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,15,14,15,15,1,2,0,0,0,0,2,3,2,0,0,0,2,4,0,2,0,0,0,0,0,0,0,0,1,0,0
3243,1,8,7,1,0,0,0,7,16,10,10,10,10,2,2,2,1,0,0,20,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,15,15,16,16,1,2,0,0,0,0,2,2,3,0,0,0,2,1,0,3,0,0,0,0,0,0,0,0,1,1,0
3248,2,6,4,3,0,0,0,15,0,15,0,15,0,2,2,2,0,0,0,33,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,2,1,23,21,23,22,0,0,0,0,0,0,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3256,1,12,3,2,0,0,0,2,8,12,24,15,15,2,2,2,1,0,0,27,24,0,1,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,2,2,12,9,14,11,0,0,0,0,0,0,2,2,3,0,0,0,3,3,2,1,0,0,0,0,0,0,0,0,2,2,0
3258,1,24,7,3,0,0,0,24,50,7,16,15,15,2,2,2,2,0,0,6,25,1,2,1,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,2,3,15,12,15,16,0,0,0,0,0,0,2,3,1,0,0,0,2,3,3,1,0,0,0,0,0,0,0,0,3,1,0
3261,2,4,3,2,0,0,0,2,24,10,10,10,10,2,2,2,0,0,2,31,25,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,16,17,19,18,1,2,0,0,0,0,3,1,1,0,0,0,1,3,0,3,0,0,0,0,0,0,0,0,1,3,0
3263,2,7,4,2,0,0,0,15,0,15,0,15,0,2,2,2,0,2,0,32,29,1,2,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,2,1,23,18,23,20,0,0,0,0,0,0,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
3266,2,7,2,1,0,0,0,1,24,10,10,10,10,2,2,2,2,0,0,24,23,0,1,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,2,2,0,2,2,4,1,2,0,0,0,0,1,4,1,0,0,0,1,4,0,1,0,0,0,0,0,0,0,0,2,2,0
3267,1,8,7,2,0,0,0,8,24,7,8,15,15,2,2,2,0,0,0,25,23,0,0,0,1,0,0,0,25,0,1,25,0,0,2,2,0,0,0,0,0,2,2,2,4,5,6,0,0,0,0,0,0,4,4,4,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,2,0,0
3274,2,6,3,1,0,0,0,1,16,15,15,15,15,2,2,2,0,0,2,30,26,0,1,3,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,2,1,15,12,18,13,0,0,0,0,0,0,4,2,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,3,0
3276,2,52,24,1,0,0,0,1,2,15,15,15,15,2,2,2,0,0,2,4,29,1,2,1,0,0,0,0,0,0,0,0,0,0,2,1,1,2,2,2,1,2,3,18,15,18,19,0,0,0,0,0,0,1,4,3,0,0,0,3,3,0,1,0,0,0,0,0,0,0,0,3,1,0
3280,1,8,3,2,0,0,0,8,24,3,6,15,15,2,2,2,1,0,0,26,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,2,4,3,0,0,0,0,0,0,4,4,3,0,0,0,4,4,4,1,0,0,0,0,0,0,0,0,1,1,0
3284,1,8,6,6,0,0,0,6,7,15,15,15,15,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,2,1,8,10,8,11,0,0,0,0,0,0,3,2,4,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,1,0,0
3285,2,12,3,1,0,0,0,1,16,15,15,15,15,2,2,2,0,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,3,0,0,1,2,2,8,11,8,13,0,0,0,0,0,0,2,1,4,0,0,0,4,2,2,4,0,0,0,0,0,0,0,0,2,0,0
3289,2,12,6,1,0,0,0,12,16,6,8,15,15,2,2,2,2,0,0,4,29,1,2,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,2,2,9,20,9,23,0,0,0,0,0,0,2,1,4,0,0,0,2,1,1,2,0,0,0,0,0,0,0,0,2,1,0
3294,2,16,6,2,0,0,0,2,42,6,8,15,15,2,2,2,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,2,2,6,4,6,6,0,0,0,0,0,0,1,4,3,0,0,0,3,1,4,2,0,0,0,0,0,0,0,0,2,0,0
3297,1,2,2,2,0,0,0,2,8,15,15,15,15,2,2,2,0,2,0,5,28,1,2,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,2,1,9,7,9,9,0,0,0,0,0,0,4,3,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0
3321,2,8,6,3,0,0,0,3,24,15,15,15,15,2,2,2,2,0,0,26,27,0,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,2,1,5,4,5,7,0,0,0,0,0,0,2,4,4,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,1,2,0
3325,2,7,6,2,0,0,0,2,24,15,15,15,15,2,2,2,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,2,1,8,10,8,11,0,0,0,0,0,0,1,3,2,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,1,0,0
3330,1,52,7,3,0,0,0,3,7,15,15,15,15,2,2,2,0,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,2,1,13,16,13,17,0,0,0,0,0,0,1,4,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0
3336,1,7,4,4,0,0,0,4,16,15,15,15,15,2,2,2,2,0,0,7,22,1,2,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,2,1,20,21,20,23,0,0,0,0,0,0,2,4,3,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0
3337,2,12,8,2,0,0,0,15,0,15,0,15,0,2,2,2,2,0,0,25,26,0,2,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,2,1,20,23,20,26,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
3340,1,40,6,1,0,0,0,1,3,6,8,15,15,2,2,2,0,0,0,24,27,0,0,0,1,0,0,0,31,0,1,31,0,0,2,1,1,2,2,2,0,2,4,6,0,9,4,0,0,0,0,0,0,2,2,2,0,0,0,2,3,2,1,0,0,0,0,0,0,0,0,4,0,0
3344,1,3,2,2,0,0,0,3,7,15,15,15,15,2,2,2,1,0,0,31,21,0,1,2,0,0,0,0,0,0,0,0,0,0,2,1,1,2,2,2,1,2,3,18,11,20,14,0,0,0,0,0,0,3,1,3,0,0,0,3,4,0,4,0,0,0,0,0,0,0,0,3,2,0
3345,2,7,3,2,0,0,0,2,16,10,10,10,10,2,2,2,0,0,0,31,29,0,0,0,2,0,0,0,31,30,1,31,0,0,2,1,0,0,0,0,0,2,2,20,14,20,19,1,2,0,0,0,0,2,2,2,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,2,0,0
3356,2,24,16,6,0,0,0,6,16,15,15,15,15,2,2,2,1,0,0,23,7,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,2,3,0,0,1,2,2,11,8,12,10,0,0,0,0,0,0,1,3,1,0,0,0,1,1,3,4,1,0,0,0,0,0,0,0,2,1,0
3366,1,24,6,4,52,16,7,24,52,6,16,4,7,2,2,2,0,0,0,27,2,0,0,0,1,0,0,0,30,0,1,30,0,0,2,1,0,0,0,0,0,2,2,0,0,3,2,0,0,0,0,0,0,3,3,3,1,2,4,3,1,3,2,3,4,0,0,0,0,0,0,2,0,0
3367,2,24,12,6,0,0,0,15,0,15,0,15,0,2,2,2,0,0,0,23,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,2,1,3,2,3,3,0,0,0,0,0,0,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3368,1,8,7,1,0,0,0,8,24,15,15,15,15,2,2,2,1,0,2,24,28,1,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,2,1,3,3,3,6,0,0,0,0,0,0,3,1,1,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,1,2,0
3382,2,12,8,1,0,0,0,15,0,15,0,15,0,2,2,2,2,0,0,4,26,1,2,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,2,1,2,3,2,5,0,0,0,0,0,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
3388,2,7,3,1,0,0,0,15,0,15,0,15,0,2,2,2,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,2,1,10,7,10,8,0,0,0,0,0,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3403,1,24,7,3,0,0,0,24,40,7,16,15,15,2,2,2,2,0,0,23,22,1,2,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,2,2,18,10,18,13,0,0,0,0,0,0,2,2,3,0,0,0,2,2,2,4,0,0,0,0,0,0,0,0,2,1,0
3407,1,50,12,1,0,0,0,15,0,15,15,15,15,2,2,2,0,0,0,4,27,0,0,0,2,0,0,0,0,28,0,0,0,0,1,1,2,1,0,0,1,2,2,21,16,21,18,0,0,0,0,0,0,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
3411,2,7,6,6,0,0,0,15,0,15,0,15,0,2,2,2,2,0,0,0,22,1,2,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,2,1,1,0,1,2,0,0,0,0,0,0,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
3413,2,24,8,1,0,0,0,15,0,15,0,15,0,2,2,2,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,2,1,2,2,2,3,0,0,0,0,0,0,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3417,2,12,6,3,0,0,0,15,0,15,0,15,0,2,2,2,0,0,0,26,28,0,0,0,1,0,0,0,27,0,1,27,0,0,2,1,0,0,0,0,1,2,1,3,7,3,8,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3418,1,50,8,6,0,0,0,6,7,15,15,15,15,2,2,2,1,0,2,21,27,1,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,2,1,3,8,3,11,0,0,0,0,0,0,3,4,3,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,1,2,0
3419,2,24,24,7,0,0,0,15,0,15,0,15,0,2,2,2,0,0,2,3,5,1,2,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,2,1,3,11,3,13,0,0,0,0,0,0,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
3421,2,16,8,6,0,0,0,15,0,15,0,15,0,2,2,2,0,0,0,22,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,2,1,4,14,4,15,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3434,2,12,7,4,0,0,0,12,16,15,15,15,15,2,2,2,0,0,1,28,5,2,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,2,1,7,9,8,10,0,0,0,0,0,0,4,1,4,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,1,1,0
3438,2,4,4,3,0,0,0,4,7,15,15,15,15,2,2,2,1,0,0,33,5,2,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,2,1,12,17,13,18,0,0,0,0,0,0,3,4,3,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,1,1,0
3440,2,7,6,2,0,0,0,2,16,6,12,15,15,2,2,2,0,0,2,5,26,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,17,18,17,20,0,0,0,0,0,0,3,1,4,0,0,0,4,3,1,2,0,0,0,0,0,0,0,0,1,1,0
3442,2,8,7,3,0,0,0,15,0,15,0,15,0,2,2,2,2,0,0,26,21,0,1,0,1,0,0,0,26,0,1,26,0,0,2,1,0,0,0,0,1,2,1,17,22,20,23,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3445,2,6,4,1,0,0,0,15,0,15,0,15,0,2,2,2,2,0,1,31,27,2,1,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,2,1,3,0,5,1,0,0,0,0,0,0,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
3448,1,24,3,3,0,0,0,3,16,15,15,15,15,2,2,2,2,0,0,6,25,1,2,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,2,1,8,5,8,7,0,0,0,0,0,0,1,2,3,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,1,1,0
3449,2,4,1,1,0,0,0,1,24,15,15,15,15,2,2,2,2,0,0,7,24,1,2,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,2,1,8,7,8,9,0,0,0,0,0,0,4,3,1,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,1,1,0
3451,2,7,2,1,0,0,0,1,24,2,8,15,15,2,2,2,2,0,0,29,23,0,1,0,1,0,0,0,29,0,1,29,0,0,0,0,0,0,0,0,0,2,1,8,13,11,14,0,0,0,0,0,0,4,4,4,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,1,0,0
3452,1,24,7,2,0,0,0,15,0,15,15,15,15,2,2,2,1,0,2,28,25,1,2,2,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,1,2,2,11,14,11,18,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
3455,2,3,2,2,0,0,0,2,12,3,4,15,15,2,2,2,2,0,0,6,28,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,13,20,13,22,0,0,0,0,0,0,1,2,3,0,0,0,3,4,1,4,0,0,0,0,0,0,0,0,1,1,0
3457,2,2,2,1,0,0,0,1,8,15,15,15,15,2,2,2,2,0,0,5,26,1,2,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,2,1,14,22,14,24,0,0,0,0,0,0,3,4,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0
3459,2,8,6,6,0,0,0,15,0,15,0,15,0,2,2,2,2,0,0,20,31,0,2,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,2,1,0,2,0,5,0,0,0,0,0,0,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
3461,2,24,8,7,50,24,12,24,50,8,24,7,12,2,2,2,2,0,0,23,24,0,2,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,2,2,0,9,0,13,0,0,0,0,0,0,4,4,3,3,2,2,4,3,4,2,3,2,0,0,0,0,0,0,2,2,0
3465,2,6,2,2,0,0,0,2,16,10,10,10,10,2,2,2,0,0,0,25,27,0,0,0,2,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,2,1,7,15,7,19,1,2,0,0,0,0,2,2,3,0,0,0,3,4,0,4,0,0,0,0,0,0,0,0,1,0,0
3471,1,7,6,1,0,0,0,15,0,15,15,15,15,2,2,2,0,0,1,4,1,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,1,2,2,0,0,1,2,0,0,0,0,0,0,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
3487,1,6,2,1,0,0,0,6,7,15,15,15,15,2,2,2,0,0,1,29,20,2,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,2,1,23,22,24,23,0,0,0,0,0,0,3,2,2,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,1,1,0
3489,2,42,6,4,50,40,24,42,50,6,40,4,24,2,2,2,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,2,1,1,1,3,0,0,0,0,0,0,1,4,3,3,2,4,1,3,4,2,3,4,0,0,0,0,0,0,2,0,0
3497,2,6,3,2,0,0,0,2,24,10,10,10,10,2,2,2,0,0,1,25,3,2,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,2,2,15,11,16,13,1,2,0,0,0,0,4,2,4,0,0,0,4,4,0,3,0,0,0,0,0,0,0,0,2,1,0
3501,2,6,4,1,0,0,0,15,0,15,0,15,0,2,2,2,2,0,0,7,20,1,2,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,2,1,20,17,20,19,0,0,0,0,0,0,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
3505,1,50,16,7,0,0,0,7,12,15,15,15,15,2,2,2,0,1,0,23,1,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,2,1,2,3,1,2,3,0,0,1,3,0,0,0,0,0,0,3,3,4,0,0,0,4,2,3,4,3,0,0,0,0,0,0,0,3,1,0
3508,2,42,4,2,0,0,0,2,50,15,15,15,15,2,2,2,2,0,0,7,25,1,2,1,0,0,0,0,0,0,0,0,0,0,2,1,1,2,2,2,1,2,3,3,6,3,10,0,0,0,0,0,0,1,4,3,0,0,0,3,3,0,3,0,0,0,0,0,0,0,0,3,1,0
3511,1,16,6,3,0,0,0,16,52,15,15,15,15,2,2,2,2,0,0,6,5,1,2,1,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,1,2,2,6,11,6,14,0,0,0,0,0,0,3,2,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,2,1,0
3512,2,8,8,2,0,0,0,15,0,15,0,15,0,2,2,2,0,2,0,25,28,1,2,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,2,1,6,14,6,16,0,0,0,0,0,0,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
3515,1,8,6,3,0,0,0,3,52,15,15,15,15,2,2,2,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,1,2,2,8,21,8,23,0,0,0,0,0,0,2,3,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,2,0,0
